,Precio,Localidad,Robo_Personas,Homicidios,Promedio
2538,335290272,SANTA FE,3255,36,489554305.51376146
2539,900000000,ANTONIO NARIÑO,1788,11,457645172.7058824
2540,570000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2541,760000000,PUENTE ARANDA,3778,16,491002012.08870965
2542,660000000,LOS MARTIRES,2849,54,559323809.5238096
2543,320000000,PUENTE ARANDA,3778,16,491002012.08870965
2544,210000000,SAN CRISTOBAL,2365,48,253686792.66363636
2545,375000000,ANTONIO NARIÑO,1788,11,457645172.7058824
2546,1100000000,CANDELARIA,665,6,930249592.6829268
2547,400000000,ANTONIO NARIÑO,1788,11,457645172.7058824
2548,480000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2549,460000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2550,480000000,PUENTE ARANDA,3778,16,491002012.08870965
2551,137000000,USME,1646,51,255043588.88934427
2552,600000000,PUENTE ARANDA,3778,16,491002012.08870965
2553,245000000,SANTA FE,3255,36,489554305.51376146
2554,182000000,SAN CRISTOBAL,2365,48,253686792.66363636
2555,670000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2556,320000000,TUNJUELITO,1736,21,393875731.4285714
2557,203000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2558,360000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2559,498000000,ANTONIO NARIÑO,1788,11,457645172.7058824
2560,850000000,ANTONIO NARIÑO,1788,11,457645172.7058824
2561,550000000,ANTONIO NARIÑO,1788,11,457645172.7058824
2562,350000000,SAN CRISTOBAL,2365,48,253686792.66363636
2563,265000000,ANTONIO NARIÑO,1788,11,457645172.7058824
2564,730000000,ANTONIO NARIÑO,1788,11,457645172.7058824
2565,235000000,ANTONIO NARIÑO,1788,11,457645172.7058824
2566,495000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2567,145000000,USME,1646,51,255043588.88934427
2568,920000000,LOS MARTIRES,2849,54,559323809.5238096
2569,670000000,ANTONIO NARIÑO,1788,11,457645172.7058824
2570,850000000,PUENTE ARANDA,3778,16,491002012.08870965
2571,590000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2572,520000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2573,700000000,PUENTE ARANDA,3778,16,491002012.08870965
2574,490000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2575,1500000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2576,155000000,SANTA FE,3255,36,489554305.51376146
2577,200000000,KENNEDY,8439,136,358982497.65319866
2578,170000000,CANDELARIA,665,6,930249592.6829268
2579,201247193,SAN CRISTOBAL,2365,48,253686792.66363636
2580,325000000,KENNEDY,8439,136,358982497.65319866
2581,380000000,KENNEDY,8439,136,358982497.65319866
2582,395000000,KENNEDY,8439,136,358982497.65319866
2583,320000000,KENNEDY,8439,136,358982497.65319866
2584,400000000,SAN CRISTOBAL,2365,48,253686792.66363636
2585,700000000,PUENTE ARANDA,3778,16,491002012.08870965
2586,120000000,USME,1646,51,255043588.88934427
2587,250000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2588,360000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2589,390000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2590,570000000,ANTONIO NARIÑO,1788,11,457645172.7058824
2591,205000000,SAN CRISTOBAL,2365,48,253686792.66363636
2592,160000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2593,230000000,SAN CRISTOBAL,2365,48,253686792.66363636
2594,230000000,PUENTE ARANDA,3778,16,491002012.08870965
2595,90000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2596,180000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2597,160000000,USME,1646,51,255043588.88934427
2598,130000000,USME,1646,51,255043588.88934427
2599,120000000,USME,1646,51,255043588.88934427
2600,275000000,USME,1646,51,255043588.88934427
2601,100000000,USME,1646,51,255043588.88934427
2602,250000000,USME,1646,51,255043588.88934427
2603,180000000,USME,1646,51,255043588.88934427
2604,180000000,USME,1646,51,255043588.88934427
2605,250000000,SAN CRISTOBAL,2365,48,253686792.66363636
2606,110000000,USME,1646,51,255043588.88934427
2607,163000000,USME,1646,51,255043588.88934427
2608,75000000,USME,1646,51,255043588.88934427
2609,250000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2610,280000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2611,294000000,USME,1646,51,255043588.88934427
2612,90000000,USME,1646,51,255043588.88934427
2613,280000000,USME,1646,51,255043588.88934427
2614,110000000,SAN CRISTOBAL,2365,48,253686792.66363636
2615,290000000,USME,1646,51,255043588.88934427
2616,36000000,USME,1646,51,255043588.88934427
2617,300000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2618,62000000,SAN CRISTOBAL,2365,48,253686792.66363636
2619,155000000,USME,1646,51,255043588.88934427
2620,80000000,USME,1646,51,255043588.88934427
2621,500000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2622,150000000,USME,1646,51,255043588.88934427
2623,135000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2624,315000000,USME,1646,51,255043588.88934427
2625,135000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2626,130000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2627,140000000,USME,1646,51,255043588.88934427
2628,140000000,USME,1646,51,255043588.88934427
2629,170000000,USME,1646,51,255043588.88934427
2630,160000000,USME,1646,51,255043588.88934427
2631,1700000000,USME,1646,51,255043588.88934427
2632,135000000,USME,1646,51,255043588.88934427
2633,265000000,SAN CRISTOBAL,2365,48,253686792.66363636
2634,120000000,USME,1646,51,255043588.88934427
2635,18000000,SAN CRISTOBAL,2365,48,253686792.66363636
2636,120000000,USME,1646,51,255043588.88934427
2637,160000000,USME,1646,51,255043588.88934427
2638,465000000,USME,1646,51,255043588.88934427
2639,290000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2640,450000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2641,85000000,USME,1646,51,255043588.88934427
2642,200000000,SAN CRISTOBAL,2365,48,253686792.66363636
2643,600000000,USME,1646,51,255043588.88934427
2644,750000000,USME,1646,51,255043588.88934427
2645,350000000,SAN CRISTOBAL,2365,48,253686792.66363636
2646,100000000,USME,1646,51,255043588.88934427
2647,120000000,USME,1646,51,255043588.88934427
2648,180000000,USME,1646,51,255043588.88934427
2649,110000000,USME,1646,51,255043588.88934427
2650,170000000,USME,1646,51,255043588.88934427
2651,150000000,USME,1646,51,255043588.88934427
2652,85000000,USME,1646,51,255043588.88934427
2653,75000000,USME,1646,51,255043588.88934427
2654,170000000,USME,1646,51,255043588.88934427
2655,123000000,USME,1646,51,255043588.88934427
2656,210000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2657,140000000,USME,1646,51,255043588.88934427
2658,95000000,USME,1646,51,255043588.88934427
2659,145000000,USME,1646,51,255043588.88934427
2660,100000000,USME,1646,51,255043588.88934427
2661,110000000,USME,1646,51,255043588.88934427
2662,330000000,USME,1646,51,255043588.88934427
2663,2000000000,USME,1646,51,255043588.88934427
2664,220000000,SAN CRISTOBAL,2365,48,253686792.66363636
2665,145000000,USME,1646,51,255043588.88934427
2666,110000000,USME,1646,51,255043588.88934427
2667,105000000,SAN CRISTOBAL,2365,48,253686792.66363636
2668,135000000,USME,1646,51,255043588.88934427
2669,250000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2670,120000000,SAN CRISTOBAL,2365,48,253686792.66363636
2671,110000000,USME,1646,51,255043588.88934427
2672,312000000,SAN CRISTOBAL,2365,48,253686792.66363636
2673,380000000,USME,1646,51,255043588.88934427
2674,140000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2675,220000000,SAN CRISTOBAL,2365,48,253686792.66363636
2676,407000000,USME,1646,51,255043588.88934427
2677,220000000,USME,1646,51,255043588.88934427
2678,180000000,SAN CRISTOBAL,2365,48,253686792.66363636
2679,80000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2680,380000000,SAN CRISTOBAL,2365,48,253686792.66363636
2681,63000000,USME,1646,51,255043588.88934427
2682,180000000,USME,1646,51,255043588.88934427
2683,150000000,SAN CRISTOBAL,2365,48,253686792.66363636
2684,200000000,TUNJUELITO,1736,21,393875731.4285714
2685,200000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2686,85000000,USME,1646,51,255043588.88934427
2687,100000000,USME,1646,51,255043588.88934427
2688,180000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2689,150000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2690,135000000,USME,1646,51,255043588.88934427
2691,165000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2692,270000000,USME,1646,51,255043588.88934427
2693,135000000,USME,1646,51,255043588.88934427
2694,105000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2695,210000000,SAN CRISTOBAL,2365,48,253686792.66363636
2696,28000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2697,135000000,USME,1646,51,255043588.88934427
2698,415000000,USME,1646,51,255043588.88934427
2699,150000000,SAN CRISTOBAL,2365,48,253686792.66363636
2700,80000000,SAN CRISTOBAL,2365,48,253686792.66363636
2701,75000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2702,140000000,USME,1646,51,255043588.88934427
2703,300000000,USME,1646,51,255043588.88934427
2704,3200000000,USME,1646,51,255043588.88934427
2705,450000000,TUNJUELITO,1736,21,393875731.4285714
2706,294000000,USME,1646,51,255043588.88934427
2707,220000000,SAN CRISTOBAL,2365,48,253686792.66363636
2708,640000000,SAN CRISTOBAL,2365,48,253686792.66363636
2709,128000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2710,285000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2711,250000000,USME,1646,51,255043588.88934427
2712,84990000,CIUDAD BOLIVAR,3591,156,270552487.283237
2713,85000000,USME,1646,51,255043588.88934427
2714,60000000,USME,1646,51,255043588.88934427
2715,150000000,SAN CRISTOBAL,2365,48,253686792.66363636
2716,160000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2717,135000000,USME,1646,51,255043588.88934427
2718,150000000,SAN CRISTOBAL,2365,48,253686792.66363636
2719,120000000,USME,1646,51,255043588.88934427
2720,105000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2721,120000000,SAN CRISTOBAL,2365,48,253686792.66363636
2722,170000000,USME,1646,51,255043588.88934427
2723,119000000,USME,1646,51,255043588.88934427
2724,15000000,USME,1646,51,255043588.88934427
2725,180000000,SAN CRISTOBAL,2365,48,253686792.66363636
2726,200000000,USME,1646,51,255043588.88934427
2727,187000000,USME,1646,51,255043588.88934427
2728,121000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2729,150000000,USME,1646,51,255043588.88934427
2730,35000000,USME,1646,51,255043588.88934427
2731,148000000,USME,1646,51,255043588.88934427
2732,200000000,USME,1646,51,255043588.88934427
2733,260000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2734,175000000,USME,1646,51,255043588.88934427
2735,135000000,USME,1646,51,255043588.88934427
2736,260000000,USME,1646,51,255043588.88934427
2737,280000000,USME,1646,51,255043588.88934427
2738,480000000,USME,1646,51,255043588.88934427
2739,580000000,USME,1646,51,255043588.88934427
2740,95000000,USME,1646,51,255043588.88934427
2741,130000000,TUNJUELITO,1736,21,393875731.4285714
2742,90000000,USME,1646,51,255043588.88934427
2743,250000000,SAN CRISTOBAL,2365,48,253686792.66363636
2744,195000000,SAN CRISTOBAL,2365,48,253686792.66363636
2745,140000000,USME,1646,51,255043588.88934427
2746,300000000,USME,1646,51,255043588.88934427
2747,110000000,SAN CRISTOBAL,2365,48,253686792.66363636
2748,260000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2749,400000000,USME,1646,51,255043588.88934427
2750,230000000,USME,1646,51,255043588.88934427
2751,300000000,USME,1646,51,255043588.88934427
2752,100000000,USME,1646,51,255043588.88934427
2753,400000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2754,230000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2755,150000000,SAN CRISTOBAL,2365,48,253686792.66363636
2756,185000000,USME,1646,51,255043588.88934427
2757,170000000,USME,1646,51,255043588.88934427
2758,160000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2759,138000000,USME,1646,51,255043588.88934427
2760,49800000,SAN CRISTOBAL,2365,48,253686792.66363636
2761,75000000,USME,1646,51,255043588.88934427
2762,250000000,SAN CRISTOBAL,2365,48,253686792.66363636
2763,290000000,SAN CRISTOBAL,2365,48,253686792.66363636
2764,42000000,USME,1646,51,255043588.88934427
2765,230000000,SAN CRISTOBAL,2365,48,253686792.66363636
2766,100000000,USME,1646,51,255043588.88934427
2767,350000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2768,220000000,USME,1646,51,255043588.88934427
2769,95000000,USME,1646,51,255043588.88934427
2770,130000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2771,10000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2772,260000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2773,350000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2774,135000000,USME,1646,51,255043588.88934427
2775,2050000000,USME,1646,51,255043588.88934427
2776,280000000,SAN CRISTOBAL,2365,48,253686792.66363636
2777,120000000,USME,1646,51,255043588.88934427
2778,480000000,SAN CRISTOBAL,2365,48,253686792.66363636
2779,230000000,USME,1646,51,255043588.88934427
2780,150000000,USME,1646,51,255043588.88934427
2781,160000000,USME,1646,51,255043588.88934427
2782,10000000,SAN CRISTOBAL,2365,48,253686792.66363636
2783,2850000000,USME,1646,51,255043588.88934427
2784,145000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2785,145000000,USME,1646,51,255043588.88934427
2786,180000000,USME,1646,51,255043588.88934427
2787,120000000,USME,1646,51,255043588.88934427
2788,280000000,USME,1646,51,255043588.88934427
2789,100000000,SAN CRISTOBAL,2365,48,253686792.66363636
2790,260000000,USME,1646,51,255043588.88934427
2791,260000000,USME,1646,51,255043588.88934427
2792,230000000,USME,1646,51,255043588.88934427
2793,300000000,USME,1646,51,255043588.88934427
2794,120000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2795,12345690,USME,1646,51,255043588.88934427
2796,85000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2797,134000000,USME,1646,51,255043588.88934427
2798,200000000,SAN CRISTOBAL,2365,48,253686792.66363636
2799,300000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2800,210000000,USME,1646,51,255043588.88934427
2801,142000000,USME,1646,51,255043588.88934427
2802,149000000,USME,1646,51,255043588.88934427
2803,80000000,USME,1646,51,255043588.88934427
2804,120000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2805,280000000,USME,1646,51,255043588.88934427
2806,300000000,SAN CRISTOBAL,2365,48,253686792.66363636
2807,210000000,USME,1646,51,255043588.88934427
2808,170000000,USME,1646,51,255043588.88934427
2809,119000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2810,200000000,SAN CRISTOBAL,2365,48,253686792.66363636
2811,150000000,USME,1646,51,255043588.88934427
2812,95000000,USME,1646,51,255043588.88934427
2813,120000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2814,500000000,USME,1646,51,255043588.88934427
2815,90000000,USME,1646,51,255043588.88934427
2816,180000000,USME,1646,51,255043588.88934427
2817,155000000,SAN CRISTOBAL,2365,48,253686792.66363636
2818,82000000,USME,1646,51,255043588.88934427
2819,170000000,USME,1646,51,255043588.88934427
2820,75000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2821,230000000,USME,1646,51,255043588.88934427
2822,230000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2823,220000000,USME,1646,51,255043588.88934427
2824,135000000,USME,1646,51,255043588.88934427
2825,199900000,USME,1646,51,255043588.88934427
2826,385000000,USME,1646,51,255043588.88934427
2827,83000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2828,110000000,USME,1646,51,255043588.88934427
2829,370000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2830,85000000,SAN CRISTOBAL,2365,48,253686792.66363636
2831,80000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2832,175000000,TUNJUELITO,1736,21,393875731.4285714
2833,230000000,USME,1646,51,255043588.88934427
2834,90000000,USME,1646,51,255043588.88934427
2835,350000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2836,90000000,USME,1646,51,255043588.88934427
2837,36000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2838,250000000,USME,1646,51,255043588.88934427
2839,95000000,USME,1646,51,255043588.88934427
2840,150000000,USME,1646,51,255043588.88934427
2841,110000000,USME,1646,51,255043588.88934427
2842,116500000,USME,1646,51,255043588.88934427
2843,100000000,USME,1646,51,255043588.88934427
2844,95000000,USME,1646,51,255043588.88934427
2845,130000000,USME,1646,51,255043588.88934427
2846,235000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2847,220000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2848,150000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2849,140000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2850,80000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2851,130000000,SAN CRISTOBAL,2365,48,253686792.66363636
2852,130000000,USME,1646,51,255043588.88934427
2853,120000000,USME,1646,51,255043588.88934427
2854,230000000,USME,1646,51,255043588.88934427
2855,129500000,SAN CRISTOBAL,2365,48,253686792.66363636
2856,145000000,USME,1646,51,255043588.88934427
2857,1400000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2858,160000000,USME,1646,51,255043588.88934427
2859,165000000,USME,1646,51,255043588.88934427
2860,110000000,USME,1646,51,255043588.88934427
2861,95000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2862,130000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2863,130000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2864,10000000,USME,1646,51,255043588.88934427
2865,145000000,USME,1646,51,255043588.88934427
2866,185000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2867,185000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2868,310000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2869,263000000,USME,1646,51,255043588.88934427
2870,23000000,USME,1646,51,255043588.88934427
2871,65000000,USME,1646,51,255043588.88934427
2872,138000000,SAN CRISTOBAL,2365,48,253686792.66363636
2873,145000000,USME,1646,51,255043588.88934427
2874,130000000,USME,1646,51,255043588.88934427
2875,250000000,USME,1646,51,255043588.88934427
2876,80000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2877,148000000,USME,1646,51,255043588.88934427
2878,110000000,USME,1646,51,255043588.88934427
2879,150000000,SAN CRISTOBAL,2365,48,253686792.66363636
2880,60000000,SAN CRISTOBAL,2365,48,253686792.66363636
2881,250000000,USME,1646,51,255043588.88934427
2882,89900000,USME,1646,51,255043588.88934427
2883,500000000,USME,1646,51,255043588.88934427
2884,180000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2885,380000000,SAN CRISTOBAL,2365,48,253686792.66363636
2886,130000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2887,230000000,USME,1646,51,255043588.88934427
2888,140000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2889,180000000,USME,1646,51,255043588.88934427
2890,700000000,USME,1646,51,255043588.88934427
2891,150000000,USME,1646,51,255043588.88934427
2892,170000000,USME,1646,51,255043588.88934427
2893,110000000,SAN CRISTOBAL,2365,48,253686792.66363636
2894,8000000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2895,160000000,USME,1646,51,255043588.88934427
2896,135000000,USME,1646,51,255043588.88934427
2897,240000000,USME,1646,51,255043588.88934427
2898,170000000,USME,1646,51,255043588.88934427
2899,120000000,USME,1646,51,255043588.88934427
2900,235000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2901,170000000,USME,1646,51,255043588.88934427
2902,120000000,USME,1646,51,255043588.88934427
2903,130000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2904,210000000,USME,1646,51,255043588.88934427
2905,140000000,SAN CRISTOBAL,2365,48,253686792.66363636
2906,135000000,USME,1646,51,255043588.88934427
2907,20000000,USME,1646,51,255043588.88934427
2908,35000000,USME,1646,51,255043588.88934427
2909,170000000,USME,1646,51,255043588.88934427
2910,40000000,USME,1646,51,255043588.88934427
2911,140000000,USME,1646,51,255043588.88934427
2912,280000000,USME,1646,51,255043588.88934427
2913,150000000,SAN CRISTOBAL,2365,48,253686792.66363636
2914,160000000,USME,1646,51,255043588.88934427
2915,249990000,USME,1646,51,255043588.88934427
2916,99000000,USME,1646,51,255043588.88934427
2917,95000000,USME,1646,51,255043588.88934427
2918,106000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2919,76000000,USME,1646,51,255043588.88934427
2920,250000000,USME,1646,51,255043588.88934427
2921,98000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2922,75000000,USME,1646,51,255043588.88934427
2923,220000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2924,245000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2925,150000000,SAN CRISTOBAL,2365,48,253686792.66363636
2926,110000000,USME,1646,51,255043588.88934427
2927,98000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2928,205000000,USME,1646,51,255043588.88934427
2929,110000000,USME,1646,51,255043588.88934427
2930,95000000,USME,1646,51,255043588.88934427
2931,130000000,USME,1646,51,255043588.88934427
2932,56000000,USME,1646,51,255043588.88934427
2933,156000000,USME,1646,51,255043588.88934427
2934,125000000,USME,1646,51,255043588.88934427
2935,405000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2936,95000000,USME,1646,51,255043588.88934427
2937,175000000,USME,1646,51,255043588.88934427
2938,48000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2939,121000000,USME,1646,51,255043588.88934427
2940,130000000,USME,1646,51,255043588.88934427
2941,270000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2942,70000000,USME,1646,51,255043588.88934427
2943,50000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2944,75000000,USME,1646,51,255043588.88934427
2945,370000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2946,200000000,USME,1646,51,255043588.88934427
2947,180000000,SAN CRISTOBAL,2365,48,253686792.66363636
2948,100000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2949,100000000,USME,1646,51,255043588.88934427
2950,150000000,USME,1646,51,255043588.88934427
2951,115000000,SAN CRISTOBAL,2365,48,253686792.66363636
2952,115000000,USME,1646,51,255043588.88934427
2953,280000000,USME,1646,51,255043588.88934427
2954,95000000,SAN CRISTOBAL,2365,48,253686792.66363636
2955,130000000,USME,1646,51,255043588.88934427
2956,350000000,SAN CRISTOBAL,2365,48,253686792.66363636
2957,125000000,USME,1646,51,255043588.88934427
2958,1050000000,USME,1646,51,255043588.88934427
2959,4000000000,USME,1646,51,255043588.88934427
2960,150000000,USME,1646,51,255043588.88934427
2961,120000000,SAN CRISTOBAL,2365,48,253686792.66363636
2962,16000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2963,399999999,USME,1646,51,255043588.88934427
2964,395000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2965,940000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2966,120000000,USME,1646,51,255043588.88934427
2967,1250000000,USME,1646,51,255043588.88934427
2968,2500000000,USME,1646,51,255043588.88934427
2969,200000000,USME,1646,51,255043588.88934427
2970,100000000,USME,1646,51,255043588.88934427
2971,220000000,USME,1646,51,255043588.88934427
2972,178000000,SAN CRISTOBAL,2365,48,253686792.66363636
2973,420000000,USME,1646,51,255043588.88934427
2974,130000000,SAN CRISTOBAL,2365,48,253686792.66363636
2975,880000000,USME,1646,51,255043588.88934427
2976,520000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
2977,85000000,SAN CRISTOBAL,2365,48,253686792.66363636
2978,75000000,USME,1646,51,255043588.88934427
2979,97000000,USME,1646,51,255043588.88934427
2980,450000000,CIUDAD BOLIVAR,3591,156,270552487.283237
2981,55000000,SAN CRISTOBAL,2365,48,253686792.66363636
2982,100000000,USME,1646,51,255043588.88934427
2983,500000000,USME,1646,51,255043588.88934427
2984,100000000,USME,1646,51,255043588.88934427
2985,350000000,USME,1646,51,255043588.88934427
2986,130000000,USME,1646,51,255043588.88934427
2987,390000000,PUENTE ARANDA,3778,16,491002012.08870965
2988,105000000,BOSA,4422,85,203228289.84242424
2989,520000000,SANTA FE,3255,36,489554305.51376146
2990,220000000,SAN CRISTOBAL,2365,48,253686792.66363636
2991,286000000,CANDELARIA,665,6,930249592.6829268
2992,115000000,BOSA,4422,85,203228289.84242424
2993,130000000,KENNEDY,8439,136,358982497.65319866
2994,498000000,SANTA FE,3255,36,489554305.51376146
2995,650000000,LOS MARTIRES,2849,54,559323809.5238096
2996,750000000,PUENTE ARANDA,3778,16,491002012.08870965
2997,1390000000,FONTIBON,4739,21,517802019.0185185
2998,750000000,SANTA FE,3255,36,489554305.51376146
2999,98000000,BOSA,4422,85,203228289.84242424
3000,320000000,CHAPINERO,5578,6,1242553621.6074767
3001,400000000,SANTA FE,3255,36,489554305.51376146
3002,530000000,SANTA FE,3255,36,489554305.51376146
3003,270000000,SANTA FE,3255,36,489554305.51376146
3004,520000000,SANTA FE,3255,36,489554305.51376146
3005,2200000000,ANTONIO NARIÑO,1788,11,457645172.7058824
3006,110000000,KENNEDY,8439,136,358982497.65319866
3007,4289220194,CANDELARIA,665,6,930249592.6829268
3008,450000000,FONTIBON,4739,21,517802019.0185185
3009,110000000,KENNEDY,8439,136,358982497.65319866
3010,340000000,SANTA FE,3255,36,489554305.51376146
3011,335000000,KENNEDY,8439,136,358982497.65319866
3012,395000000,CANDELARIA,665,6,930249592.6829268
3013,1150000000,TEUSAQUILLO,3506,9,769561842.9627907
3014,280000000,SANTA FE,3255,36,489554305.51376146
3015,860160889,KENNEDY,8439,136,358982497.65319866
3016,650000000,CANDELARIA,665,6,930249592.6829268
3017,290000000,KENNEDY,8439,136,358982497.65319866
3018,490000000,TEUSAQUILLO,3506,9,769561842.9627907
3019,280000000,KENNEDY,8439,136,358982497.65319866
3020,417000000,RAFAEL URIBE URIBE,2805,69,409374149.65986395
3021,143000000,BOSA,4422,85,203228289.84242424
3022,600000000,CANDELARIA,665,6,930249592.6829268
3023,450000000,PUENTE ARANDA,3778,16,491002012.08870965
3024,264900000,BOSA,4422,85,203228289.84242424
3025,830000000,KENNEDY,8439,136,358982497.65319866
3026,430000000,BOSA,4422,85,203228289.84242424
3027,665000000,FONTIBON,4739,21,517802019.0185185
3028,712851750,CHAPINERO,5578,6,1242553621.6074767
3029,630000000,PUENTE ARANDA,3778,16,491002012.08870965
3030,165000000,SAN CRISTOBAL,2365,48,253686792.66363636
3031,220000000,KENNEDY,8439,136,358982497.65319866
3032,235000000,ANTONIO NARIÑO,1788,11,457645172.7058824
3033,600000000,CANDELARIA,665,6,930249592.6829268
3034,520000000,SANTA FE,3255,36,489554305.51376146
3035,400000000,BOSA,4422,85,203228289.84242424
3036,750000000,LOS MARTIRES,2849,54,559323809.5238096
3037,250000000,SAN CRISTOBAL,2365,48,253686792.66363636
3038,265000000,KENNEDY,8439,136,358982497.65319866
3039,281022703,SANTA FE,3255,36,489554305.51376146
3040,120000000,SANTA FE,3255,36,489554305.51376146
3041,690000000,ANTONIO NARIÑO,1788,11,457645172.7058824
3042,800000000,CANDELARIA,665,6,930249592.6829268
3043,396331694,ANTONIO NARIÑO,1788,11,457645172.7058824
